,time,open,high,low,close,tick_volume,spread,real_volume
359,2019-07-18 00:00:00,1.12237,1.12386,1.12232,1.12377,2956,2,0
360,2019-07-18 04:00:00,1.12376,1.12415,1.12326,1.12366,4004,2,0
361,2019-07-18 08:00:00,1.12366,1.1244,1.12337,1.12394,8690,2,0
362,2019-07-18 12:00:00,1.12394,1.12398,1.12051,1.12167,14938,2,0
363,2019-07-18 16:00:00,1.12167,1.12296,1.1213,1.1224,9957,2,0
364,2019-07-18 20:00:00,1.1224,1.12804,1.12222,1.12765,12768,2,0
365,2019-07-19 00:00:00,1.12766,1.1282,1.124,1.1261,7119,2,0
366,2019-07-19 04:00:00,1.1261,1.12682,1.12582,1.1259299999999999,4255,2,0
367,2019-07-19 08:00:00,1.12595,1.12654,1.12502,1.12511,8563,2,0
368,2019-07-19 12:00:00,1.12511,1.12523,1.12171,1.12254,10090,2,0
369,2019-07-19 16:00:00,1.12254,1.12387,1.12143,1.12287,13270,2,0
370,2019-07-19 20:00:00,1.12287,1.12297,1.12033,1.12194,10077,1,0
371,2019-07-22 00:00:00,1.1214,1.1219999999999999,1.12105,1.12116,3564,2,0
372,2019-07-22 04:00:00,1.12115,1.12209,1.12075,1.1218,4827,2,0
373,2019-07-22 08:00:00,1.1218,1.12239,1.12118,1.12172,8268,2,0
374,2019-07-22 12:00:00,1.12172,1.12245,1.12069,1.12179,8246,2,0
375,2019-07-22 16:00:00,1.12179,1.12252,1.12119,1.12182,8613,2,0
376,2019-07-22 20:00:00,1.12182,1.12198,1.12062,1.12094,4624,2,0
377,2019-07-23 00:00:00,1.12093,1.12096,1.12032,1.12045,2847,2,0
378,2019-07-23 04:00:00,1.12047,1.12047,1.11897,1.1192,4232,2,0
379,2019-07-23 08:00:00,1.1192,1.11959,1.11807,1.11829,7338,2,0
380,2019-07-23 12:00:00,1.11829,1.11848,1.11681,1.11689,7395,2,0
381,2019-07-23 16:00:00,1.11689,1.11696,1.11475,1.11506,9132,2,0
382,2019-07-23 20:00:00,1.11506,1.11575,1.11458,1.11517,5247,2,0
383,2019-07-24 00:00:00,1.11516,1.11548,1.1144,1.11484,3068,2,0
384,2019-07-24 04:00:00,1.11484,1.115,1.11426,1.11452,2471,2,0
385,2019-07-24 08:00:00,1.11452,1.11555,1.11269,1.11384,9753,2,0
386,2019-07-24 12:00:00,1.11384,1.11551,1.11355,1.11418,8746,2,0
387,2019-07-24 16:00:00,1.11417,1.11557,1.1139000000000001,1.1145100000000001,8479,2,0
388,2019-07-24 20:00:00,1.11453,1.11461,1.1132900000000001,1.11399,4131,2,0
389,2019-07-25 00:00:00,1.114,1.11435,1.11343,1.11361,3249,2,0
390,2019-07-25 04:00:00,1.11362,1.11412,1.11335,1.11344,2913,2,0
391,2019-07-25 08:00:00,1.11344,1.11371,1.1122,1.11291,5094,2,0
392,2019-07-25 12:00:00,1.11291,1.11614,1.11013,1.11543,18291,2,0
393,2019-07-25 16:00:00,1.11547,1.11877,1.11322,1.11333,21096,2,0
394,2019-07-25 20:00:00,1.11334,1.11508,1.11262,1.11467,6595,2,0
395,2019-07-26 00:00:00,1.11464,1.1149499999999999,1.11422,1.11464,2522,2,0
396,2019-07-26 04:00:00,1.11463,1.11509,1.1145100000000001,1.11474,2546,2,0
397,2019-07-26 08:00:00,1.11474,1.11484,1.1132,1.11357,6484,2,0
398,2019-07-26 12:00:00,1.11357,1.11472,1.11254,1.11335,7793,2,0
399,2019-07-26 16:00:00,1.11335,1.11417,1.11118,1.11216,12543,2,0
400,2019-07-26 20:00:00,1.11216,1.11325,1.11189,1.1127,4348,2,0
401,2019-07-29 00:00:00,1.11253,1.11374,1.11219,1.11364,2018,2,0
402,2019-07-29 04:00:00,1.11364,1.11387,1.11257,1.11267,2240,2,0
403,2019-07-29 08:00:00,1.11267,1.11286,1.11169,1.11232,4631,2,0
404,2019-07-29 12:00:00,1.11232,1.11284,1.11129,1.1123,6390,2,0
405,2019-07-29 16:00:00,1.11231,1.11435,1.11176,1.11399,10141,2,0
406,2019-07-29 20:00:00,1.11399,1.11509,1.1139000000000001,1.11443,4308,2,0
407,2019-07-30 00:00:00,1.11443,1.11471,1.11402,1.11414,2822,2,0
408,2019-07-30 04:00:00,1.11415,1.11442,1.11334,1.11369,4938,2,0
409,2019-07-30 08:00:00,1.11369,1.11493,1.11321,1.11467,8714,2,0
410,2019-07-30 12:00:00,1.11467,1.11597,1.11395,1.1154,9634,2,0
411,2019-07-30 16:00:00,1.1154,1.11549,1.11379,1.11522,10198,2,0
412,2019-07-30 20:00:00,1.1152,1.11609,1.11493,1.11545,4551,2,0
413,2019-07-31 00:00:00,1.11548,1.1159,1.11534,1.11535,3796,2,0
414,2019-07-31 04:00:00,1.11535,1.11559,1.11478,1.11552,3429,2,0
415,2019-07-31 08:00:00,1.11552,1.1162,1.1143,1.11441,7391,2,0
416,2019-07-31 12:00:00,1.1144,1.11527,1.1143399999999999,1.11509,7115,2,0
417,2019-07-31 16:00:00,1.11511,1.11517,1.11203,1.1128,15629,2,0
418,2019-07-31 20:00:00,1.11284,1.11387,1.10601,1.10749,29005,2,0
419,2019-08-01 00:00:00,1.10749,1.10815,1.10335,1.10415,8108,2,0
420,2019-08-01 04:00:00,1.10415,1.10533,1.10375,1.10533,6928,2,0
421,2019-08-01 08:00:00,1.10529,1.10537,1.10321,1.10471,11323,2,0
422,2019-08-01 12:00:00,1.10471,1.1050200000000001,1.10269,1.10297,13742,2,0
423,2019-08-01 16:00:00,1.10296,1.10697,1.10269,1.10682,20107,2,0
424,2019-08-01 20:00:00,1.10682,1.10957,1.1064,1.10847,27761,2,0
425,2019-08-02 00:00:00,1.10849,1.10965,1.10743,1.10889,9146,2,0
426,2019-08-02 04:00:00,1.1089,1.10947,1.10699,1.10822,13528,2,0
427,2019-08-02 08:00:00,1.10822,1.1115,1.1077,1.10959,18876,2,0
428,2019-08-02 12:00:00,1.10959,1.11069,1.10783,1.1085,18423,2,0
429,2019-08-02 16:00:00,1.1085,1.11157,1.10813,1.11142,24448,2,0
430,2019-08-02 20:00:00,1.11142,1.11163,1.11039,1.1105,9986,2,0
431,2019-08-05 00:00:00,1.11032,1.11325,1.11027,1.11257,6548,2,0
432,2019-08-05 04:00:00,1.11257,1.11319,1.11119,1.11276,15389,2,0
433,2019-08-05 08:00:00,1.11276,1.11475,1.1114,1.11467,14686,2,0
434,2019-08-05 12:00:00,1.11467,1.11842,1.11415,1.11769,14595,2,0
435,2019-08-05 16:00:00,1.11769,1.12131,1.11701,1.12108,21268,2,0
436,2019-08-05 20:00:00,1.12107,1.12118,1.11936,1.12033,11760,2,0
437,2019-08-06 00:00:00,1.1203400000000001,1.1249500000000001,1.11937,1.12428,11318,2,0
438,2019-08-06 04:00:00,1.12428,1.12428,1.119,1.12027,14652,2,0
439,2019-08-06 08:00:00,1.12027,1.12185,1.11965,1.1199,16920,2,0
440,2019-08-06 12:00:00,1.1199,1.12052,1.11774,1.11797,10762,2,0
441,2019-08-06 16:00:00,1.11797,1.12057,1.11673,1.11974,17923,2,0
442,2019-08-06 20:00:00,1.11974,1.12065,1.11907,1.1198,10467,2,0
443,2019-08-07 00:00:00,1.1198,1.12174,1.11962,1.1209,5223,2,0
444,2019-08-07 04:00:00,1.1209,1.12195,1.12054,1.12111,12048,2,0
445,2019-08-07 08:00:00,1.12111,1.12121,1.11869,1.11908,10543,2,0
446,2019-08-07 12:00:00,1.11905,1.12085,1.1179000000000001,1.1207,14848,2,0
447,2019-08-07 16:00:00,1.1207,1.12419,1.12036,1.12271,31652,2,0
448,2019-08-07 20:00:00,1.1227,1.12309,1.11982,1.11982,19594,2,0
449,2019-08-08 00:00:00,1.1198,1.12136,1.11969,1.12101,12051,2,0
450,2019-08-08 04:00:00,1.12101,1.12124,1.12007,1.1209500000000001,8150,2,0
451,2019-08-08 08:00:00,1.1209500000000001,1.12277,1.12002,1.12145,8933,2,0
452,2019-08-08 12:00:00,1.12145,1.12204,1.11811,1.1204,11180,2,0
453,2019-08-08 16:00:00,1.12041,1.12327,1.11872,1.12048,22836,2,0
454,2019-08-08 20:00:00,1.12048,1.12104,1.11768,1.11801,11159,2,0
455,2019-08-09 00:00:00,1.11802,1.11946,1.11793,1.11928,4436,2,0
456,2019-08-09 04:00:00,1.11928,1.11971,1.11895,1.11946,3858,2,0
457,2019-08-09 08:00:00,1.11947,1.1198,1.11833,1.1194,7356,2,0
458,2019-08-09 12:00:00,1.1194,1.12079,1.11931,1.12016,9943,2,0
459,2019-08-09 16:00:00,1.12016,1.12229,1.11881,1.12109,19075,2,0
460,2019-08-09 20:00:00,1.12109,1.12124,1.11997,1.11998,8527,2,0
461,2019-08-12 00:00:00,1.11977,1.1208,1.1197300000000001,1.1205,3617,2,0
462,2019-08-12 04:00:00,1.12051,1.12098,1.12031,1.12091,5338,2,0
463,2019-08-12 08:00:00,1.12091,1.12111,1.11619,1.11757,13184,2,0
464,2019-08-12 12:00:00,1.11757,1.12141,1.11727,1.12092,13173,2,0
465,2019-08-12 16:00:00,1.12093,1.12306,1.1207799999999999,1.12122,14067,2,0
466,2019-08-12 20:00:00,1.12121,1.12234,1.12099,1.12131,6561,2,0
467,2019-08-13 00:00:00,1.12129,1.12198,1.12058,1.1206,7197,2,0
468,2019-08-13 04:00:00,1.1206,1.12098,1.11817,1.11898,7976,2,0
469,2019-08-13 08:00:00,1.11898,1.11984,1.11855,1.11916,10157,2,0
470,2019-08-13 12:00:00,1.11915,1.12286,1.11841,1.12166,13872,2,0
471,2019-08-13 16:00:00,1.12166,1.12192,1.117,1.11795,27619,2,0
472,2019-08-13 20:00:00,1.11795,1.11862,1.11708,1.11709,8762,2,0
473,2019-08-14 00:00:00,1.1171,1.11782,1.11698,1.11779,6631,2,0
474,2019-08-14 04:00:00,1.11779,1.11797,1.11691,1.11718,7238,2,0
475,2019-08-14 08:00:00,1.11718,1.11852,1.11646,1.11763,9855,2,0
476,2019-08-14 12:00:00,1.11763,1.11907,1.11659,1.11773,17652,2,0
477,2019-08-14 16:00:00,1.11773,1.1179999999999999,1.11356,1.11442,18701,2,0
478,2019-08-14 20:00:00,1.11442,1.11462,1.11305,1.11377,10982,2,0
479,2019-08-15 00:00:00,1.1138,1.11453,1.11361,1.1142,8011,2,0
480,2019-08-15 04:00:00,1.1142,1.11518,1.11391,1.11511,5667,2,0
481,2019-08-15 08:00:00,1.11511,1.11537,1.11402,1.11482,14581,2,0
482,2019-08-15 12:00:00,1.11482,1.11584,1.1135,1.1142,25286,2,0
483,2019-08-15 16:00:00,1.1142,1.11446,1.10914,1.10994,22991,1,0
484,2019-08-15 20:00:00,1.10994,1.11189,1.10962,1.11065,11006,2,0
485,2019-08-16 00:00:00,1.11065,1.11121,1.10996,1.11037,13376,2,0
486,2019-08-16 04:00:00,1.11036,1.11042,1.10955,1.11033,3778,2,0
487,2019-08-16 08:00:00,1.11033,1.11063,1.10816,1.1084100000000001,9364,2,0
488,2019-08-16 12:00:00,1.10839,1.10865,1.10663,1.10738,11708,2,0
489,2019-08-16 16:00:00,1.10738,1.11068,1.1068500000000001,1.10933,16111,2,0
490,2019-08-16 20:00:00,1.10932,1.11031,1.10884,1.10893,5649,2,0
491,2019-08-19 00:00:00,1.10924,1.11011,1.10878,1.10909,7689,2,0
492,2019-08-19 04:00:00,1.10909,1.10943,1.10876,1.10914,2704,2,0
493,2019-08-19 08:00:00,1.10914,1.11101,1.10877,1.11023,9193,2,0
494,2019-08-19 12:00:00,1.11023,1.11137,1.10955,1.10994,10088,2,0
495,2019-08-19 16:00:00,1.10994,1.11036,1.10927,1.10933,6392,2,0
496,2019-08-19 20:00:00,1.10933,1.10965,1.1076,1.10778,4667,2,0
497,2019-08-20 00:00:00,1.10773,1.10878,1.10771,1.10848,5159,2,0
498,2019-08-20 04:00:00,1.10847,1.10885,1.10837,1.10865,4154,2,0
499,2019-08-20 08:00:00,1.10865,1.10872,1.1071,1.10781,9210,2,0
500,2019-08-20 12:00:00,1.10781,1.10845,1.10743,1.10774,9705,2,0
501,2019-08-20 16:00:00,1.10775,1.10999,1.10654,1.10986,14298,2,0
502,2019-08-20 20:00:00,1.10986,1.11067,1.10961,1.10998,6725,2,0
503,2019-08-21 00:00:00,1.10989,1.11032,1.10917,1.10924,15600,2,0
504,2019-08-21 04:00:00,1.10924,1.11052,1.1091199999999999,1.10939,4193,2,0
505,2019-08-21 08:00:00,1.10937,1.11058,1.10878,1.10977,7101,2,0
506,2019-08-21 12:00:00,1.10977,1.1107,1.10938,1.11032,7894,2,0
507,2019-08-21 16:00:00,1.11032,1.11044,1.10922,1.11028,7680,2,0
508,2019-08-21 20:00:00,1.11028,1.1105,1.108,1.10845,8910,1,0
509,2019-08-22 00:00:00,1.10844,1.10921,1.1084,1.10858,3006,2,0
510,2019-08-22 04:00:00,1.10858,1.10901,1.10812,1.10816,3341,2,0
511,2019-08-22 08:00:00,1.10816,1.11131,1.10755,1.10986,13426,2,0
512,2019-08-22 12:00:00,1.10986,1.10993,1.10635,1.10798,14871,2,0
513,2019-08-22 16:00:00,1.10797,1.10988,1.10677,1.10818,13189,2,0
514,2019-08-22 20:00:00,1.10818,1.10894,1.10784,1.10799,4410,2,0
515,2019-08-23 00:00:00,1.10798,1.10857,1.10786,1.10792,8397,2,0
516,2019-08-23 04:00:00,1.10791,1.10804,1.10609,1.10693,5126,2,0
517,2019-08-23 08:00:00,1.10693,1.1074,1.10654,1.10675,7690,2,0
518,2019-08-23 12:00:00,1.10675,1.10731,1.10515,1.10633,14755,2,0
519,2019-08-23 16:00:00,1.10631,1.11476,1.10531,1.11383,29020,2,0
520,2019-08-23 20:00:00,1.11382,1.11531,1.11332,1.11386,13915,2,0
521,2019-08-26 00:00:00,1.11496,1.11639,1.11359,1.11431,11651,2,0
522,2019-08-26 04:00:00,1.11431,1.11481,1.1132,1.1143,17477,2,0
523,2019-08-26 08:00:00,1.1143,1.11528,1.11104,1.1114600000000001,25258,2,0
524,2019-08-26 12:00:00,1.1114600000000001,1.11242,1.11061,1.11114,19369,2,0
525,2019-08-26 16:00:00,1.11113,1.11242,1.1107,1.11097,23224,2,0
526,2019-08-26 20:00:00,1.11097,1.11098,1.10942,1.11018,9132,2,0
527,2019-08-27 00:00:00,1.11018,1.11055,1.10983,1.11035,7140,2,0
528,2019-08-27 04:00:00,1.11035,1.11072,1.10979,1.10984,7618,2,0
529,2019-08-27 08:00:00,1.10984,1.11158,1.10979,1.11131,16750,2,0
530,2019-08-27 12:00:00,1.11131,1.11152,1.11,1.11087,15538,1,0
531,2019-08-27 16:00:00,1.11087,1.1109,1.10856,1.10965,18344,1,0
532,2019-08-27 20:00:00,1.10965,1.10967,1.10872,1.10901,4216,1,0
533,2019-08-28 00:00:00,1.10901,1.10945,1.10859,1.10879,5430,1,0
534,2019-08-28 04:00:00,1.10879,1.10904,1.10844,1.10868,7045,1,0
535,2019-08-28 08:00:00,1.10868,1.10978,1.10825,1.10887,13596,1,0
536,2019-08-28 12:00:00,1.10886,1.10976,1.10801,1.10815,15986,1,0
537,2019-08-28 16:00:00,1.10816,1.1086,1.10732,1.10785,16792,1,0
538,2019-08-28 20:00:00,1.10785,1.10856,1.10746,1.1077,7356,1,0
539,2019-08-29 00:00:00,1.1077,1.10867,1.10768,1.10852,7788,1,0
540,2019-08-29 04:00:00,1.10852,1.10873,1.10801,1.10812,5098,1,0
541,2019-08-29 08:00:00,1.10812,1.10859,1.10748,1.10763,14919,1,0
542,2019-08-29 12:00:00,1.10763,1.10819,1.1069,1.10702,14904,1,0
543,2019-08-29 16:00:00,1.10705,1.10932,1.10499,1.10529,18170,1,0
544,2019-08-29 20:00:00,1.10529,1.10585,1.1042,1.1056300000000001,8565,1,0
545,2019-08-30 00:00:00,1.1056300000000001,1.10602,1.10516,1.10539,4993,1,0
546,2019-08-30 04:00:00,1.10539,1.10541,1.10422,1.10447,5459,1,0
547,2019-08-30 08:00:00,1.10447,1.10517,1.10333,1.1038000000000001,15458,1,0
548,2019-08-30 12:00:00,1.10385,1.10458,1.10341,1.1038000000000001,13636,1,0
549,2019-08-30 16:00:00,1.1038000000000001,1.10493,1.09846,1.09872,17410,1,0
550,2019-08-30 20:00:00,1.09872,1.09941,1.0963,1.09893,11632,1,0
551,2019-09-02 00:00:00,1.09899,1.09965,1.09827,1.09875,4805,1,0
552,2019-09-02 04:00:00,1.09875,1.09931,1.09845,1.09878,4926,1,0
553,2019-09-02 08:00:00,1.09878,1.09925,1.09701,1.09726,11724,1,0
554,2019-09-02 12:00:00,1.09726,1.09751,1.09579,1.09655,10863,1,0
555,2019-09-02 16:00:00,1.09656,1.09754,1.09601,1.09734,6955,1,0
556,2019-09-02 20:00:00,1.09734,1.09734,1.09624,1.09696,3043,2,0
557,2019-09-03 00:00:00,1.0965799999999999,1.09718,1.09513,1.09536,9238,1,0
558,2019-09-03 04:00:00,1.09536,1.09537,1.09307,1.09404,10013,1,0
559,2019-09-03 08:00:00,1.09404,1.09512,1.09326,1.0949,17712,1,0
560,2019-09-03 12:00:00,1.0949,1.09491,1.09257,1.09397,14387,1,0
561,2019-09-03 16:00:00,1.09397,1.09787,1.09276,1.09702,21328,1,0
562,2019-09-03 20:00:00,1.09701,1.09755,1.09647,1.09733,7125,1,0
563,2019-09-04 00:00:00,1.09737,1.09795,1.09684,1.09741,5408,1,0
564,2019-09-04 04:00:00,1.09741,1.09798,1.09723,1.09746,5218,1,0
565,2019-09-04 08:00:00,1.09747,1.10129,1.09728,1.10071,14899,1,0
566,2019-09-04 12:00:00,1.10071,1.10235,1.10034,1.10164,12664,1,0
567,2019-09-04 16:00:00,1.10164,1.10327,1.10098,1.1025800000000001,15608,1,0
568,2019-09-04 20:00:00,1.1025800000000001,1.10383,1.10221,1.10348,9142,1,0
569,2019-09-05 00:00:00,1.10348,1.10376,1.10306,1.10341,5061,2,0
570,2019-09-05 04:00:00,1.10342,1.10392,1.10243,1.1026799999999999,8704,1,0
571,2019-09-05 08:00:00,1.1026799999999999,1.10443,1.10167,1.10374,15584,1,0
572,2019-09-05 12:00:00,1.10374,1.10671,1.10353,1.10597,17989,1,0
573,2019-09-05 16:00:00,1.10598,1.10846,1.10351,1.1041,19194,1,0
574,2019-09-05 20:00:00,1.1041,1.10434,1.1031900000000001,1.1034,4939,1,0
575,2019-09-06 00:00:00,1.1034,1.10381,1.10297,1.10299,5712,1,0
576,2019-09-06 04:00:00,1.10299,1.10382,1.10298,1.10376,4424,1,0
577,2019-09-06 08:00:00,1.10376,1.10514,1.1036,1.1037,13925,1,0
578,2019-09-06 12:00:00,1.1037,1.10465,1.10202,1.104,16425,1,0
579,2019-09-06 16:00:00,1.104,1.10571,1.10269,1.10352,15619,1,0
580,2019-09-06 20:00:00,1.10352,1.10393,1.10239,1.10245,9353,1,0
581,2019-09-09 00:00:00,1.10256,1.10272,1.10154,1.10174,6849,1,0
582,2019-09-09 04:00:00,1.10174,1.10294,1.10155,1.10272,5110,2,0
583,2019-09-09 08:00:00,1.10272,1.10367,1.10224,1.10337,9221,1,0
584,2019-09-09 12:00:00,1.10337,1.10591,1.10211,1.10432,11507,1,0
585,2019-09-09 16:00:00,1.10432,1.1068,1.1042,1.10596,11389,1,0
586,2019-09-09 20:00:00,1.10596,1.10604,1.10447,1.10477,4243,1,0
587,2019-09-10 00:00:00,1.10474,1.10519,1.10425,1.10429,5097,1,0
588,2019-09-10 04:00:00,1.10427,1.10469,1.10402,1.10428,4016,1,0
589,2019-09-10 08:00:00,1.10428,1.10593,1.10366,1.10384,8972,1,0
590,2019-09-10 12:00:00,1.10384,1.10467,1.10324,1.10399,8360,1,0
591,2019-09-10 16:00:00,1.10399,1.1052,1.10304,1.10409,10831,1,0
592,2019-09-10 20:00:00,1.1041,1.10486,1.10361,1.10432,4713,1,0
593,2019-09-11 00:00:00,1.1043,1.10551,1.10387,1.10468,3883,1,0
594,2019-09-11 04:00:00,1.10468,1.10555,1.10435,1.10527,3458,2,0
595,2019-09-11 08:00:00,1.10527,1.10535,1.1023,1.10255,8020,1,0
596,2019-09-11 12:00:00,1.10255,1.10276,1.09966,1.10005,10286,1,0
597,2019-09-11 16:00:00,1.10007,1.10082,1.09851,1.10071,9441,1,0
598,2019-09-11 20:00:00,1.10071,1.1013600000000001,1.10045,1.10102,3842,1,0
599,2019-09-12 00:00:00,1.10102,1.10142,1.10074,1.10105,3127,1,0
600,2019-09-12 04:00:00,1.10106,1.10151,1.10086,1.1014,3229,1,0
601,2019-09-12 08:00:00,1.1014,1.10323,1.10054,1.10269,8354,1,0
602,2019-09-12 12:00:00,1.10269,1.10688,1.09267,1.09458,18633,1,0
603,2019-09-12 16:00:00,1.09458,1.10796,1.09402,1.10677,25483,1,0
604,2019-09-12 20:00:00,1.10677,1.1087,1.10614,1.10643,7187,1,0
605,2019-09-13 00:00:00,1.10643,1.10675,1.10553,1.10642,4485,1,0
606,2019-09-13 04:00:00,1.10641,1.10731,1.10627,1.10692,3294,1,0
607,2019-09-13 08:00:00,1.10692,1.11094,1.10678,1.10919,14051,1,0
608,2019-09-13 12:00:00,1.10922,1.11065,1.1078999999999999,1.10876,11436,1,0
609,2019-09-13 16:00:00,1.10876,1.10881,1.10608,1.10759,12178,1,0
610,2019-09-13 20:00:00,1.10758,1.10799,1.1066799999999999,1.10697,5701,1,0
611,2019-09-16 00:00:00,1.1072,1.10863,1.10695,1.10755,5997,1,0
612,2019-09-16 04:00:00,1.10755,1.10795,1.107,1.10732,4355,1,0
613,2019-09-16 08:00:00,1.10732,1.10822,1.10581,1.10594,9591,1,0
614,2019-09-16 12:00:00,1.10594,1.10694,1.10247,1.10264,10560,1,0
615,2019-09-16 16:00:00,1.10266,1.1027,1.09932,1.1002399999999999,11112,1,0
616,2019-09-16 20:00:00,1.1002399999999999,1.10112,1.09943,1.10003,5960,1,0
617,2019-09-17 00:00:00,1.09998,1.10116,1.0997,1.10088,5520,1,0
618,2019-09-17 04:00:00,1.1009,1.10134,1.10012,1.10128,4804,1,0
619,2019-09-17 08:00:00,1.10128,1.10225,1.0990199999999999,1.10141,10325,1,0
620,2019-09-17 12:00:00,1.10141,1.10321,1.10067,1.1026799999999999,9937,1,0
621,2019-09-17 16:00:00,1.1026799999999999,1.10711,1.10208,1.10695,14754,1,0
622,2019-09-17 20:00:00,1.10695,1.10745,1.10648,1.10725,4990,1,0
623,2019-09-18 00:00:00,1.10723,1.10756,1.10683,1.10698,2678,1,0
624,2019-09-18 04:00:00,1.10698,1.10718,1.10643,1.10643,3329,1,0
625,2019-09-18 08:00:00,1.10643,1.1068500000000001,1.10409,1.10417,8603,1,0
626,2019-09-18 12:00:00,1.1042,1.10575,1.10367,1.10564,8580,1,0
627,2019-09-18 16:00:00,1.10564,1.10683,1.10511,1.10632,8235,1,0
628,2019-09-18 20:00:00,1.10632,1.10677,1.1013600000000001,1.10299,15773,1,0
629,2019-09-19 00:00:00,1.10298,1.10365,1.10227,1.10253,4534,1,0
630,2019-09-19 04:00:00,1.10253,1.10396,1.10241,1.10391,6681,1,0
631,2019-09-19 08:00:00,1.10391,1.10646,1.10348,1.10586,11372,1,0
632,2019-09-19 12:00:00,1.10587,1.10734,1.1056,1.10669,10996,1,0
